location_name,cause_name,year,asmr,asmr_low,asmr_upp,deaths,deaths_low,deaths_upp
South Africa,Idiopathic epilepsy,2019,2.18,1.84,2.59,1196.2,1007.4,1438.0
South Africa,Indirect maternal deaths,2019,0.58,0.46,0.70,369.8,292.7,449.7
South Africa,"Inguinal, femoral, and abdominal hernia",2019,0.88,0.73,0.99,353.6,293.7,404.2
South Africa,Interstitial lung disease and pulmonary sarcoidosis,2019,2.17,1.65,3.12,853.0,648.7,1240.7
South Africa,Intracerebral hemorrhage,2019,44.20,40.01,48.19,18436.0,16690.6,20128.7
South Africa,Invasive Non-typhoidal Salmonella (iNTS),2019,0.51,0.24,1.02,262.8,123.2,518.7
South Africa,Ischemic heart disease,2019,77.45,71.21,83.57,29153.0,26910.0,31512.2
South Africa,Ischemic stroke,2019,58.66,52.74,64.73,19737.4,17961.6,21759.6
South Africa,Kidney cancer,2019,1.42,1.31,1.54,626.0,574.0,677.9
South Africa,Larynx cancer,2019,1.57,1.41,1.77,715.2,639.6,811.3
South Africa,Late maternal deaths,2019,0.05,0.03,0.06,30.0,20.5,41.3
South Africa,Lip and oral cavity cancer,2019,2.62,2.30,2.89,1181.9,1032.3,1306.9
South Africa,Liver cancer due to NASH,2019,0.97,0.80,1.16,412.5,339.3,489.2
South Africa,Liver cancer due to alcohol use,2019,1.43,1.18,1.71,641.4,526.5,768.0
South Africa,Liver cancer due to hepatitis B,2019,2.02,1.66,2.43,992.5,813.8,1196.4
South Africa,Liver cancer due to hepatitis C,2019,1.79,1.53,2.10,715.2,609.2,844.5
South Africa,Liver cancer due to other causes,2019,0.26,0.22,0.31,121.9,101.1,147.4
South Africa,Lower extremity peripheral arterial disease,2019,2.24,1.99,2.50,859.6,759.4,964.5
South Africa,Lower respiratory infections,2019,81.94,75.16,88.72,34268.9,31656.9,37213.9
South Africa,Malaria,2019,0.03,0.01,0.16,20.0,3.3,89.9
South Africa,Malignant neoplasm of bone and articular cartilage,2019,0.56,0.47,0.69,266.2,224.3,336.1
South Africa,Malignant skin melanoma,2019,1.21,0.66,1.49,527.1,295.9,670.5
South Africa,Maternal abortion and miscarriage,2019,0.09,0.06,0.11,55.4,41.0,73.3
South Africa,Maternal deaths aggravated by HIV/AIDS,2019,0.13,0.10,0.17,84.4,61.3,109.2
South Africa,Maternal hemorrhage,2019,0.18,0.14,0.22,114.7,88.4,143.9
South Africa,Maternal hypertensive disorders,2019,0.35,0.28,0.43,225.8,180.6,275.1
South Africa,Maternal obstructed labor and uterine rupture,2019,0.11,0.08,0.14,69.9,52.7,92.1
South Africa,Maternal sepsis and other maternal infections,2019,0.08,0.06,0.10,48.3,37.2,62.3
South Africa,Measles,2019,0.76,0.24,1.79,391.2,124.2,918.9
South Africa,Meningitis,2019,5.52,5.04,6.01,2712.5,2488.6,2959.8
South Africa,Mesothelioma,2019,0.65,0.47,0.98,280.6,201.7,402.0
South Africa,Motor neuron disease,2019,0.01,0.00,0.01,3.2,0.7,6.8
South Africa,Motor vehicle road injuries,2019,23.99,21.94,26.19,14005.0,12781.0,15284.3
South Africa,Motorcyclist road injuries,2019,1.13,0.95,1.37,693.3,583.5,844.1
South Africa,Multidrug-resistant tuberculosis without extensive drug resistance,2019,2.59,0.70,6.39,1243.6,336.6,3060.4
South Africa,Multiple myeloma,2019,2.00,1.29,2.36,875.1,564.8,1048.1
South Africa,Multiple sclerosis,2019,0.12,0.10,0.14,58.7,46.7,69.9
South Africa,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",2019,0.60,0.36,1.09,238.5,143.8,448.9
South Africa,Myocarditis,2019,0.13,0.10,0.20,60.5,45.2,100.5
South Africa,Nasopharynx cancer,2019,0.49,0.44,0.54,227.6,203.9,251.8
South Africa,Neonatal encephalopathy due to birth asphyxia and trauma,2019,6.58,5.20,8.31,3248.2,2567.4,4100.8
South Africa,Neonatal preterm birth,2019,12.59,10.34,15.19,6217.0,5103.7,7500.3
South Africa,Neonatal sepsis and other neonatal infections,2019,3.54,2.89,4.29,1750.2,1424.6,2120.2
South Africa,Neural tube defects,2019,0.42,0.31,0.57,215.3,159.4,289.1
South Africa,Neuroblastoma and other peripheral nervous cell tumors,2019,0.06,0.05,0.07,31.0,25.6,36.7
South Africa,Non-melanoma skin cancer (squamous-cell carcinoma),2019,0.90,0.66,1.01,339.1,243.4,381.2
South Africa,Non-rheumatic calcific aortic valve disease,2019,1.22,1.00,1.46,423.0,351.0,513.7
South Africa,Non-rheumatic degenerative mitral valve disease,2019,0.36,0.25,0.48,159.1,114.1,211.8
South Africa,Non-venomous animal contact,2019,0.64,0.57,0.75,339.5,305.1,401.5
South Africa,Nonalcoholic fatty liver disease including cirrhosis,2019,1.63,1.18,2.18,724.1,516.9,977.6
South Africa,Opioid use disorders,2019,0.97,0.85,1.07,504.7,443.8,563.1
South Africa,Orofacial clefts,2019,0.03,0.01,0.05,13.9,5.9,25.4
South Africa,Other COVID-19 pandemic-related outcomes,2019,0.00,0.00,0.00,0.0,0.0,0.0
South Africa,Other benign and in situ neoplasms,2019,0.00,0.00,0.00,0.0,0.0,0.0
South Africa,Other cardiomyopathy,2019,12.64,11.34,14.11,5047.1,4490.4,5656.1
South Africa,Other cardiovascular and circulatory diseases,2019,3.79,3.27,4.24,1456.6,1270.5,1623.9
South Africa,Other chromosomal abnormalities,2019,0.46,0.30,0.63,229.7,150.4,315.3
South Africa,Other chronic respiratory diseases,2019,0.67,0.53,0.84,342.0,264.2,431.2
South Africa,Other congenital birth defects,2019,1.70,1.19,2.21,855.4,599.4,1107.6
South Africa,Other digestive diseases,2019,2.97,2.63,3.59,1204.8,1074.1,1458.7
South Africa,Other direct maternal disorders,2019,0.45,0.36,0.57,287.0,225.5,363.4
South Africa,Other drug use disorders,2019,0.28,0.25,0.32,149.6,132.7,168.3
South Africa,"Other endocrine, metabolic, blood, and immune disorders",2019,8.65,4.85,10.65,4426.3,2439.6,5488.1
South Africa,Other exposure to mechanical forces,2019,1.93,1.64,2.34,1074.7,910.2,1314.9
South Africa,Other eye cancers,2019,0.10,0.07,0.14,45.2,29.3,64.3
South Africa,Other gynecological diseases,2019,0.11,0.07,0.14,57.8,37.7,77.7
South Africa,Other hemoglobinopathies and hemolytic anemias,2019,0.67,0.50,0.80,253.7,189.0,303.7
South Africa,Other intestinal infectious diseases,2019,0.02,0.01,0.04,12.3,6.3,19.3
South Africa,Other leukemia,2019,0.08,0.04,0.14,35.1,17.0,63.3
South Africa,Other malignant neoplasms,2019,1.87,1.54,2.13,866.4,712.3,989.1
South Africa,Other musculoskeletal disorders,2019,1.43,1.17,1.71,659.8,536.7,802.2
South Africa,Other neglected tropical diseases,2019,0.29,0.24,0.34,134.0,110.3,159.8
South Africa,Other neonatal disorders,2019,7.02,5.55,8.71,3467.0,2739.9,4300.7
South Africa,Other neurological disorders,2019,1.55,1.42,1.69,730.3,673.2,800.2
South Africa,Other non-Hodgkin lymphoma,2019,3.61,2.93,4.02,1738.7,1396.9,1963.5
South Africa,Other non-rheumatic valve diseases,2019,0.01,0.01,0.02,4.6,2.9,10.3
South Africa,Other nutritional deficiencies,2019,0.19,0.15,0.23,70.2,57.0,86.2
South Africa,Other pharynx cancer,2019,0.66,0.58,0.77,312.5,270.6,366.3
South Africa,Other pneumoconiosis,2019,0.05,0.03,0.09,18.2,12.3,32.0
South Africa,Other road injuries,2019,0.20,0.18,0.23,116.5,103.1,134.2
South Africa,Other sexually transmitted infections,2019,0.09,0.07,0.13,43.0,34.9,65.1
South Africa,Other skin and subcutaneous diseases,2019,0.19,0.13,0.30,76.1,51.2,122.6
South Africa,Other transport injuries,2019,1.08,0.99,1.17,628.2,573.8,681.0
South Africa,Other unintentional injuries (internal),2019,0.71,0.50,0.81,390.5,275.2,449.3
South Africa,Other unspecified infectious diseases,2019,5.42,2.85,7.25,2622.0,1351.4,3532.0
South Africa,Other urinary diseases,2019,2.52,2.02,2.83,1001.0,805.4,1120.3
South Africa,Otitis media,2019,0.02,0.01,0.02,8.2,5.1,12.8
South Africa,Ovarian cancer,2019,2.91,2.24,3.27,1286.6,1007.8,1448.2
South Africa,Pancreatic cancer,2019,5.98,5.35,6.62,2529.6,2274.9,2805.6
South Africa,Pancreatitis,2019,0.96,0.70,1.15,464.3,345.8,566.5
South Africa,Paralytic ileus and intestinal obstruction,2019,5.08,4.12,5.67,2118.3,1696.5,2381.6
South Africa,Paratyphoid fever,2019,0.00,0.00,0.00,0.3,0.1,0.7
South Africa,Parkinson's disease,2019,4.29,3.82,4.64,1439.1,1289.0,1554.3
South Africa,Pedestrian road injuries,2019,12.17,10.77,13.82,6670.2,5863.4,7594.7
South Africa,Peptic ulcer disease,2019,4.45,3.96,5.09,1730.2,1546.2,1976.6
South Africa,Pertussis,2019,2.81,0.35,8.11,1436.8,180.4,4145.7
South Africa,Physical violence by firearm,2019,6.51,5.89,7.16,3984.5,3603.9,4378.4
South Africa,Physical violence by other means,2019,12.38,11.24,13.46,7235.5,6518.4,7890.0
South Africa,Physical violence by sharp object,2019,15.23,13.91,16.36,9315.2,8474.6,10054.0
South Africa,Poisoning by carbon monoxide,2019,0.09,0.06,0.22,54.3,31.7,127.2
South Africa,Poisoning by other means,2019,1.08,0.86,1.29,603.7,477.4,718.1
South Africa,Police conflict and executions,2019,0.19,0.17,0.21,112.0,101.7,123.2
South Africa,Prostate cancer,2019,15.36,11.35,17.80,5757.8,4315.1,6762.7
South Africa,Protein-energy malnutrition,2019,6.11,5.18,7.15,2872.6,2405.5,3388.4
South Africa,Pulmonary Arterial Hypertension,2019,0.10,0.07,0.11,45.7,34.2,53.6
South Africa,Pulmonary aspiration and foreign body in airway,2019,1.63,1.05,1.96,862.2,538.6,1055.9
South Africa,Pyoderma,2019,0.74,0.51,0.98,284.1,199.7,364.0
South Africa,Rabies,2019,0.02,0.01,0.03,10.4,6.2,15.2
South Africa,Retinoblastoma,2019,0.02,0.01,0.05,12.2,3.7,23.4
South Africa,Rheumatic heart disease,2019,1.62,1.48,1.81,762.4,692.1,857.2
South Africa,Rheumatoid arthritis,2019,0.76,0.64,0.96,306.2,260.6,388.9
South Africa,Schistosomiasis,2019,0.24,0.20,0.28,113.4,96.0,132.5
South Africa,Self-harm by firearm,2019,0.45,0.17,0.74,261.6,99.2,441.9
South Africa,Self-harm by other specified means,2019,13.90,12.53,15.98,8007.9,7195.7,9220.0
South Africa,Sickle cell disorders,2019,0.00,0.00,0.00,1.5,0.9,2.4
South Africa,Silicosis,2019,0.12,0.08,0.17,52.1,33.7,74.8
South Africa,Soft tissue and other extraosseous sarcomas,2019,0.65,0.40,0.78,312.0,190.8,377.6
South Africa,Stomach cancer,2019,6.14,5.14,6.79,2617.0,2195.4,2928.5
South Africa,Subarachnoid hemorrhage,2019,1.46,1.20,1.66,647.1,535.3,742.0
South Africa,Sudden infant death syndrome,2019,0.37,0.12,0.96,183.5,61.4,477.0
South Africa,Syphilis,2019,3.20,1.29,6.51,1584.7,638.7,3221.0
South Africa,Testicular cancer,2019,0.20,0.18,0.23,100.1,87.9,113.3
South Africa,Tetanus,2019,0.09,0.03,0.16,46.0,17.1,82.4
South Africa,Thalassemias,2019,0.12,0.08,0.15,64.5,46.4,84.9
South Africa,Thyroid cancer,2019,0.45,0.36,0.50,191.1,158.7,214.1
South Africa,Thyroid diseases,2019,2.33,1.61,3.25,929.7,660.7,1360.5
South Africa,"Tracheal, bronchus, and lung cancer",2019,19.80,18.02,21.66,8726.4,7923.2,9588.9
South Africa,Typhoid fever,2019,0.01,0.01,0.03,8.0,3.6,15.3
South Africa,Ulcerative colitis,2019,0.35,0.27,0.42,149.4,115.2,179.5
South Africa,Unintentional firearm injuries,2019,0.38,0.14,0.53,225.1,84.5,316.8
South Africa,Upper respiratory infections,2019,0.36,0.22,0.54,177.6,110.3,268.7
South Africa,Urinary tract infections and interstitial nephritis,2019,1.19,0.98,1.76,495.2,407.1,717.1
South Africa,Urogenital congenital anomalies,2019,0.06,0.03,0.08,29.6,17.6,40.8
South Africa,Urolithiasis,2019,0.05,0.04,0.08,23.0,15.2,36.3
South Africa,Uterine cancer,2019,1.51,1.06,1.77,627.1,447.6,735.1
South Africa,Uterine fibroids,2019,0.09,0.05,0.12,46.8,24.2,64.4
South Africa,Varicella and herpes zoster,2019,0.23,0.20,0.26,91.7,79.6,105.5
South Africa,Vascular intestinal disorders,2019,0.78,0.59,0.89,314.3,243.8,355.7
South Africa,Venomous animal contact,2019,0.35,0.31,0.42,180.5,159.5,213.8
South Africa,Visceral leishmaniasis,2019,0.00,0.00,0.00,0.0,0.0,0.0
South Africa,Yellow fever,2019,0.00,0.00,0.00,0.0,0.0,0.0
South Africa,Zika virus,2019,0.00,0.00,0.00,0.0,0.0,0.0
Nigeria,Acute glomerulonephritis,2019,0.13,0.04,0.30,155.7,51.6,305.4
Nigeria,Acute hepatitis A,2019,0.35,0.17,0.62,561.7,265.4,1026.2
Nigeria,Acute hepatitis B,2019,1.64,0.83,2.68,2820.7,1467.8,4556.1
Nigeria,Acute hepatitis C,2019,0.11,0.03,0.27,172.6,53.6,425.7
Nigeria,Acute hepatitis E,2019,0.08,0.03,0.19,113.2,33.6,274.2
Nigeria,Acute lymphoid leukemia,2019,0.40,0.20,0.54,1138.6,515.5,1574.6
Nigeria,Acute myeloid leukemia,2019,0.30,0.20,0.40,450.6,272.0,633.2
Nigeria,Adverse effects of medical treatment,2019,3.40,2.13,4.14,6941.9,4092.9,8908.5
Nigeria,African trypanosomiasis,2019,0.00,0.00,0.00,0.0,0.0,0.0
Nigeria,Alcohol use disorders,2019,1.16,0.66,1.73,1379.0,783.5,2058.4
Nigeria,Alcoholic cardiomyopathy,2019,0.05,0.01,0.10,43.0,6.6,101.7
Nigeria,Alzheimer's disease and other dementias,2019,19.00,4.64,51.81,9319.5,2261.5,26184.7
Nigeria,Amphetamine use disorders,2019,0.00,0.00,0.00,2.5,1.1,4.7
Nigeria,Anorexia nervosa,2019,0.00,0.00,0.00,0.1,0.0,0.1
Nigeria,Aortic aneurysm,2019,2.30,1.05,4.07,1612.5,717.3,2886.1
Nigeria,Appendicitis,2019,0.31,0.19,0.44,430.1,247.5,640.9
Nigeria,Asbestosis,2019,0.09,0.01,0.20,59.9,4.0,133.0
Nigeria,Ascariasis,2019,0.27,0.15,0.39,925.0,513.9,1356.4
Nigeria,Asthma,2019,7.54,6.12,9.62,6347.1,5035.0,8332.3
Nigeria,Atrial fibrillation and flutter,2019,4.46,3.36,5.37,2139.0,1605.5,2587.4
Nigeria,Bladder cancer,2019,0.76,0.62,1.06,508.3,412.0,697.2
Nigeria,Brain and central nervous system cancer,2019,0.37,0.24,0.48,703.6,414.7,925.3
Nigeria,Breast cancer,2019,15.35,11.07,20.93,14250.0,9883.7,20081.9
Nigeria,Burkitt lymphoma,2019,0.25,0.13,0.36,720.7,374.4,1011.6
Nigeria,COVID-19,2019,0.00,0.00,0.00,0.0,0.0,0.0
Nigeria,Cellulitis,2019,0.03,0.01,0.04,57.7,20.0,96.4
Nigeria,Cervical cancer,2019,6.41,4.33,9.23,6642.1,4335.2,9898.2
Nigeria,Chagas disease,2019,0.00,0.00,0.00,0.0,0.0,0.0
Nigeria,Chlamydial infection,2019,0.01,0.00,0.01,9.6,4.2,17.3
Nigeria,Chronic hepatitis B including cirrhosis,2019,12.47,9.04,16.56,11698.5,8042.4,15999.9
Nigeria,Chronic hepatitis C including cirrhosis,2019,7.29,5.22,9.68,6848.9,4665.5,9403.8
Nigeria,Chronic kidney disease due to diabetes mellitus type 1,2019,0.59,0.34,0.93,709.7,414.2,1098.9
Nigeria,Chronic kidney disease due to diabetes mellitus type 2,2019,4.29,2.96,5.84,2741.3,1866.0,3772.4
Nigeria,Chronic kidney disease due to glomerulonephritis,2019,8.47,5.95,11.69,8247.5,5737.3,11564.8
Nigeria,Chronic kidney disease due to hypertension,2019,13.84,10.33,17.63,8981.0,6527.3,11643.9
Nigeria,Chronic kidney disease due to other and unspecified causes,2019,4.38,3.13,5.98,3996.3,2816.4,5404.1
Nigeria,Chronic lymphoid leukemia,2019,0.27,0.12,0.37,187.0,82.0,253.6
Nigeria,Chronic myeloid leukemia,2019,0.03,0.01,0.06,36.0,17.1,68.2
Nigeria,Chronic obstructive pulmonary disease,2019,19.10,16.05,22.77,12327.8,10287.4,15010.4
Nigeria,Cirrhosis due to alcohol,2019,5.23,3.68,7.18,4671.4,3187.3,6519.9
Nigeria,Cirrhosis due to other causes,2019,3.83,2.59,5.45,5582.8,3536.9,8103.9
Nigeria,Coal workers pneumoconiosis,2019,0.01,0.01,0.03,8.9,4.0,19.9
Nigeria,Cocaine use disorders,2019,0.00,0.00,0.00,2.4,0.3,4.2
Nigeria,Colon and rectum cancer,2019,5.83,4.76,7.12,4427.2,3502.3,5584.6
Nigeria,Conflict and terrorism,2019,1.59,1.38,1.84,3785.1,3274.1,4370.8
Nigeria,Congenital heart anomalies,2019,6.73,3.37,9.93,24228.0,11545.0,36071.6
Nigeria,Congenital musculoskeletal and limb anomalies,2019,0.40,0.26,0.61,1407.2,912.5,2166.7
Nigeria,Crohn's disease,2019,0.18,0.12,0.28,177.2,120.4,248.1
Nigeria,Cyclist road injuries,2019,0.47,0.32,0.68,617.1,434.4,875.0
Nigeria,Cystic echinococcosis,2019,0.01,0.01,0.02,26.1,7.4,52.9
Nigeria,Cysticercosis,2019,0.08,0.04,0.12,123.2,65.7,198.0
Nigeria,Decubitus ulcer,2019,0.01,0.00,0.02,9.9,2.4,16.5
Nigeria,Dengue,2019,0.00,0.00,0.00,1.1,0.3,1.9
Nigeria,Diabetes mellitus type 1,2019,0.63,0.45,0.85,1200.8,875.8,1588.4
Nigeria,Diabetes mellitus type 2,2019,37.33,31.18,44.67,26352.4,21311.6,32271.1
Nigeria,Diarrheal diseases,2019,66.16,47.76,88.40,146340.6,105556.1,188736.5
Nigeria,Digestive congenital anomalies,2019,1.97,0.99,2.94,7347.6,3596.4,11064.9
Nigeria,Diphtheria,2019,0.78,0.48,1.19,2718.8,1654.9,4167.9
Nigeria,Down syndrome,2019,1.07,0.58,2.53,3352.4,1610.1,8711.3
Nigeria,Drowning,2019,4.03,2.73,5.50,10715.7,6897.1,15166.1
Nigeria,Drug-susceptible tuberculosis,2019,43.22,31.02,54.25,46680.7,32643.0,60172.4
Nigeria,Ebola,2019,0.00,0.00,0.00,0.0,0.0,0.0
Nigeria,Ectopic pregnancy,2019,0.20,0.12,0.32,402.9,242.4,645.0
Nigeria,Electrocution,2019,0.23,0.02,0.34,688.4,61.0,1093.0
Nigeria,Encephalitis,2019,1.51,1.06,1.96,3406.5,2329.3,4497.4
Nigeria,Endocarditis,2019,1.05,0.59,1.48,1149.3,618.8,1624.8
Nigeria,Endometriosis,2019,0.00,0.00,0.00,0.3,0.0,3.9
Nigeria,Environmental heat and cold exposure,2019,0.33,0.05,0.54,484.0,78.3,765.7
Nigeria,Esophageal cancer,2019,4.65,3.22,6.00,3727.1,2514.1,4902.7
Nigeria,Exposure to forces of nature,2019,0.02,0.02,0.02,36.0,32.7,39.6
Nigeria,Extensively drug-resistant tuberculosis,2019,0.05,0.01,0.14,56.7,10.7,152.4
Nigeria,Falls,2019,12.37,10.41,15.11,9698.3,8067.2,11918.2
Nigeria,"Fire, heat, and hot substances",2019,3.51,1.05,4.84,6149.9,1781.2,8498.6
Nigeria,Foreign body in other body part,2019,0.18,0.01,0.32,474.1,19.5,940.9
Nigeria,G6PD deficiency,2019,0.59,0.10,1.11,602.8,111.2,1079.7
Nigeria,Gallbladder and biliary diseases,2019,2.72,1.69,3.88,1964.5,1169.8,2924.0
Nigeria,Gallbladder and biliary tract cancer,2019,0.05,0.03,0.06,35.2,24.3,48.8
Nigeria,Gastritis and duodenitis,2019,1.00,0.72,1.37,1022.8,673.2,1458.3
Nigeria,Genital prolapse,2019,0.02,0.00,0.03,6.2,1.7,11.9
Nigeria,Gonococcal infection,2019,0.01,0.00,0.04,11.4,3.3,33.0
Nigeria,HIV/AIDS - Drug-susceptible Tuberculosis,2019,8.03,5.14,12.02,12669.9,8153.8,18855.3
Nigeria,HIV/AIDS - Extensively drug-resistant Tuberculosis,2019,0.01,0.00,0.03,18.9,3.6,51.7
Nigeria,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,2019,0.86,0.18,2.31,1361.1,283.1,3591.1
Nigeria,HIV/AIDS resulting in other diseases,2019,39.71,27.43,53.59,61616.0,41396.1,85260.0
Nigeria,Hemolytic disease and other neonatal jaundice,2019,0.51,0.35,0.76,1986.9,1360.0,2936.9
Nigeria,Hepatoblastoma,2019,0.04,0.03,0.06,160.2,112.1,210.2
Nigeria,Hodgkin lymphoma,2019,1.60,0.61,2.51,2298.9,798.7,3749.2
Nigeria,Hypertensive heart disease,2019,24.48,15.64,31.69,16981.3,10544.1,22495.9
Nigeria,Idiopathic epilepsy,2019,3.29,2.00,4.38,4779.3,2830.2,6399.7
Nigeria,Indirect maternal deaths,2019,0.27,0.18,0.41,534.1,349.3,807.0
Nigeria,"Inguinal, femoral, and abdominal hernia",2019,1.12,0.69,2.35,1441.3,832.1,2460.3
Nigeria,Interstitial lung disease and pulmonary sarcoidosis,2019,1.25,0.46,2.34,920.3,336.7,1710.6
Nigeria,Intracerebral hemorrhage,2019,41.86,31.75,53.27,33909.4,25500.4,43944.1
Nigeria,Invasive Non-typhoidal Salmonella (iNTS),2019,7.64,4.21,12.39,22180.9,12160.6,35771.9
Nigeria,Ischemic heart disease,2019,109.92,91.91,130.79,73394.4,60266.5,89178.0
Nigeria,Ischemic stroke,2019,61.37,49.61,76.82,37374.2,29611.0,47693.2
Nigeria,Kidney cancer,2019,0.85,0.69,1.04,1081.3,832.8,1333.8
Nigeria,Larynx cancer,2019,1.16,0.84,1.55,961.8,687.1,1315.1
Nigeria,Late maternal deaths,2019,0.24,0.15,0.40,483.6,285.8,777.7
Nigeria,Lip and oral cavity cancer,2019,0.72,0.54,0.94,628.2,452.0,835.9
Nigeria,Liver cancer due to NASH,2019,0.71,0.48,1.04,551.9,368.7,835.3
Nigeria,Liver cancer due to alcohol use,2019,0.88,0.60,1.24,719.6,481.8,1033.2
Nigeria,Liver cancer due to hepatitis B,2019,1.72,1.14,2.55,1655.3,1069.1,2503.2
Nigeria,Liver cancer due to hepatitis C,2019,1.26,0.85,1.92,923.0,607.6,1427.4
Nigeria,Liver cancer due to other causes,2019,0.23,0.16,0.35,215.5,139.6,334.4
Nigeria,Lower extremity peripheral arterial disease,2019,1.33,0.62,2.97,757.7,359.4,1733.9
Nigeria,Lower respiratory infections,2019,90.17,75.00,106.93,171706.5,132550.0,215396.8
Nigeria,Malaria,2019,110.41,36.29,233.92,214695.0,71765.2,452091.8
Nigeria,Malignant neoplasm of bone and articular cartilage,2019,0.67,0.49,0.92,1065.3,770.4,1440.2
Nigeria,Malignant skin melanoma,2019,0.60,0.24,0.87,569.9,207.4,866.3
Nigeria,Maternal abortion and miscarriage,2019,1.11,0.67,1.65,1834.4,1131.5,2729.1
Nigeria,Maternal deaths aggravated by HIV/AIDS,2019,0.09,0.05,0.17,166.2,81.0,296.9
Nigeria,Maternal hemorrhage,2019,5.43,3.52,7.91,10781.9,6984.1,15910.4
Nigeria,Maternal hypertensive disorders,2019,2.68,1.75,3.96,5390.9,3522.7,7963.5
Nigeria,Maternal obstructed labor and uterine rupture,2019,0.64,0.39,0.96,1155.3,711.5,1739.4
Nigeria,Maternal sepsis and other maternal infections,2019,1.70,1.10,2.48,3503.9,2273.0,5117.5
Nigeria,Measles,2019,1.89,0.60,4.62,6775.2,2146.2,16490.1
Nigeria,Meningitis,2019,16.05,11.05,24.81,39689.8,26130.3,59845.7
Nigeria,Mesothelioma,2019,0.24,0.12,0.39,212.7,104.3,338.9
Nigeria,Motor neuron disease,2019,0.00,0.00,0.00,4.1,2.6,6.0
Nigeria,Motor vehicle road injuries,2019,9.10,7.10,11.51,12581.1,9456.7,16101.9
Nigeria,Motorcyclist road injuries,2019,1.03,0.69,1.57,1658.0,1138.0,2471.7
Nigeria,Multidrug-resistant tuberculosis without extensive drug resistance,2019,3.85,0.76,9.99,4073.9,794.1,10693.3
Nigeria,Multiple myeloma,2019,0.76,0.29,1.17,592.8,220.1,921.9
Nigeria,Multiple sclerosis,2019,0.05,0.03,0.09,135.6,70.6,229.8
Nigeria,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",2019,0.02,0.01,0.03,13.7,8.0,18.8
Nigeria,Myocarditis,2019,0.13,0.08,0.25,254.4,160.5,468.3
Nigeria,Nasopharynx cancer,2019,0.96,0.68,1.30,1045.7,712.5,1439.6
Nigeria,Neonatal encephalopathy due to birth asphyxia and trauma,2019,27.02,21.76,32.50,104921.4,84485.0,126192.7
Nigeria,Neonatal preterm birth,2019,26.44,21.08,32.93,102044.5,81391.9,127043.1
Nigeria,Neonatal sepsis and other neonatal infections,2019,9.66,7.29,12.60,37385.5,28208.4,48753.9
Nigeria,Neural tube defects,2019,2.50,1.35,3.78,9309.9,4969.0,14151.9
Nigeria,Neuroblastoma and other peripheral nervous cell tumors,2019,0.11,0.05,0.16,290.5,92.9,454.7
